calle;calleClean;name;surname;fiabilidad;gender;category;typeofroad;wikipedia;done
Calle de Monegros;Monegros;Monegros;;0;Unknown;-;-;;TRUE
Puente de la Almozara;Almozara;Almozara;;0;Unknown;-;-;;TRUE
Calle del Río Alcanadre;Calle  Alcanadre;Calle;;0;Unknown;-;-;;TRUE
Andador de Giuseppe Verdi;Andador de Giuseppe Verdi;Andador;de;-2;Male;-;-;;TRUE
Calle de Mariano Castillo;Mariano Castillo;Mariano;Castillo;-2;Male;-;-;;TRUE
Calle de Dionisio Casañal y Zapatero;Dionisio Casañal y Zapatero;Dionisio;Casañal;-2;Male;-;-;;TRUE
Calle del Río Guadiana;Calle  Guadiana;Calle;;0;Unknown;-;-;;TRUE
Plaza de Europa;Europa;Europa;;0;Unknown;-;-;;TRUE
Paseo de María Agustín;María Agustín;María;Agustín;2;Female;-;-;https://es.wikipedia.org/wiki/Mar%C3%ADa_Agust%C3%ADn;TRUE
Plaza de Emilio Alfaro Gracia;Emilio Alfaro Gracia;Emilio;Alfaro;-2;Male;-;-;;TRUE
Calle de la Aljafería;Aljafería;Aljafería;;0;Unknown;-;-;;TRUE
Calle de los Diputados;Diputados;Diputados;;0;Unknown;-;-;;TRUE
Calle Domingo Figueras Jariod;Domingo Figueras Jariod;Domingo;Figueras;-2;Male;-;-;;TRUE
Calle de Cereros;Cereros;Cereros;;0;Unknown;-;-;;TRUE
Calle de Santa Lucía;Santa Lucía;Santa;Lucía;2;Female;-;-;https://es.wikipedia.org/wiki/Santa_Luc%C3%ADa;TRUE
Calle de la Salina;Salina;Salina;;2;Unknown;-;-;;TRUE
Calle de Calatorao;Calatorao;Calatorao;;0;Unknown;-;-;;TRUE
Calle de Basilio Boggiero;Basilio Boggiero;Basilio;Boggiero;-2;Male;-;-;;TRUE
Calle de Santa Inés;Santa Inés;Santa;Inés;2;Female;-;-;https://es.wikipedia.org/wiki/In%C3%A9s_de_As%C3%ADs;TRUE
Calle Gabriel Sánchez;Gabriel Sánchez;Gabriel;Sánchez;-2;Male;-;-;;TRUE
Calle San Pablo;San Pablo;San;Pablo;-2;Male;-;-;;TRUE
Calle de Pablo Casals;Pablo Casals;Pablo;Casals;-2;Male;-;-;;TRUE
Calle de Gabriel Celaya;Gabriel Celaya;Gabriel;Celaya;-2;Male;-;-;;TRUE
Calle de Enrique Jardiel Poncela;Enrique Jardiel Poncela;Enrique;Jardiel;-2;Male;-;-;;TRUE
Calle Poeta Pablo Neruda;Poeta Pablo Neruda;Poeta;Pablo;-2;Male;-;-;;TRUE
Calle de Averroes;Averroes;Averroes;;0;Unknown;-;-;;TRUE
Calle Averroes;Averroes;Averroes;;0;Unknown;-;-;;TRUE
Calle Ildefonso Manuel Gil;Ildefonso Manuel Gil;Ildefonso;Manuel;-2;Male;-;-;;TRUE
Calle de Jorge Manrique;Jorge Manrique;Jorge;Manrique;-2;Male;-;-;;TRUE
Calle Jorge Manrique;Jorge Manrique;Jorge;Manrique;-2;Male;-;-;;TRUE
Calle del Poeta Jorge Manrique;Poeta Jorge Manrique;Poeta;Jorge;-2;Male;-;-;;TRUE
Calle de Blas de Otero;Blas de Otero;Blas;de;-2;Male;-;-;;TRUE
Calle Flora Tristán;Flora Tristán;Flora;Tristán;2;Female;-;-;https://es.wikipedia.org/wiki/Flora_Trist%C3%A1n;TRUE
Calle de Pablo Neruda;Pablo Neruda;Pablo;Neruda;-2;Male;-;-;;TRUE
Calle del Poeta Rafael Alberti;Poeta Rafael Alberti;Poeta;Rafael;-2;Male;-;-;;TRUE
Calle Margarita Nelken;Margarita Nelken;Margarita;Nelken;2;Female;-;-;https://es.wikipedia.org/wiki/Margarita_Nelken;TRUE
Calle de la Poetisa María Zambrano;Poetisa María Zambrano;Poetisa;María;2;Female;-;-;https://es.wikipedia.org/wiki/Mar%C3%ADa_Zambrano;TRUE
Calle de José Antonio Duce Gracia;José Antonio Duce Gracia;José;Antonio;-2;Male;-;-;;TRUE
Calle Victoria Ocampo;Victoria Ocampo;Victoria;Ocampo;2;Female;-;-;https://es.wikipedia.org/wiki/Victoria_Ocampo;TRUE
Calle de Mariana Pineda;Mariana Pineda;Mariana;Pineda;2;Female;-;-;https://es.wikipedia.org/wiki/Mariana_Pineda;TRUE
Calle María Pineda;María Pineda;María;Pineda;2;Female;-;-;https://es.wikipedia.org/wiki/Mar%C3%ADa_Pineda;TRUE
Calle Mariana Pineda;Mariana Pineda;Mariana;Pineda;2;Female;-;-;https://es.wikipedia.org/wiki/Mariana_Pineda;TRUE
Calle Jorge Guillén;Jorge Guillén;Jorge;Guillén;-2;Male;-;-;;TRUE
Calle de León Felipe;León Felipe;León;Felipe;-2;Male;-;-;;TRUE
Calle Nicolás Guillén;Nicolás Guillén;Nicolás;Guillén;-2;Male;-;-;;TRUE
Andador Jose Saramago;Andador Jose Saramago;Andador;Jose;-2;Male;-;-;;TRUE
Calle Guillén de Castro;Guillén Castro;Guillén;Castro;-2;Male;-;-;;TRUE
Andador José Saramago;Andador José Saramago;Andador;José;-2;Male;-;-;;TRUE
Calle de Rafael Alberti;Rafael Alberti;Rafael;Alberti;-2;Male;-;-;;TRUE
Calle Poeta León Felipe;Poeta León Felipe;Poeta;León;-2;Male;-;-;;TRUE
Calle Valero Julián Ripol Urbano;Valero Julián Ripol Urbano;Valero;Julián;-2;Male;-;-;;TRUE
Avenida de Pirineos;Pirineos;Pirineos;;0;Unknown;-;-;;TRUE
Calle Virginia Woolf;Virginia Woolf;Virginia;Woolf;2;Female;-;-;https://es.wikiquote.org/wiki/Virginia_Woolf;TRUE
Plaza de Ortilla;Ortilla;Ortilla;;0;Unknown;-;-;;TRUE
Andador Rafaela Aparicio;Andador Rafaela Aparicio;Andador;Rafaela;2;Female;-;-;https://es.wikipedia.org/wiki/Rafaela_Aparicio;TRUE
Calle de Francisco Martínez Soria;Francisco Martínez Soria;Francisco;Martínez;-2;Male;-;-;;TRUE
Paseo de la Igualdad;Igualdad;Igualdad;;0;Unknown;-;-;;TRUE
Calle del Doctor Ramón Celma Bernal;Doctor Ramón Celma Bernal;Doctor;Ramón;-2;Male;-;-;;TRUE
Plaza de Santo Domingo;Santo Domingo;Santo;Domingo;-2;Male;-;-;;TRUE
Calle de las Armas;Armas;Armas;;0;Unknown;-;-;;TRUE
Calle San Blas;San Blas;San;Blas;-2;Male;-;-;;TRUE
Calle Postigo del Ebro;Postigo Ebro;Postigo;Ebro;0;Unknown;-;-;;TRUE
Calle Morera;Morera;Morera;;0;Unknown;-;-;;TRUE
Calle de Aguadores;Aguadores;Aguadores;;0;Unknown;-;-;;TRUE
Calle de Casta Álvarez;Casta Álvarez;Casta;Álvarez;2;Female;-;-;https://es.wikipedia.org/wiki/Casta_%C3%81lvarez;TRUE
Calle de Predicadores;Predicadores;Predicadores;;0;Unknown;-;-;;TRUE
Calle del Sacramento;Sacramento;Sacramento;;2;Unknown;-;-;;TRUE
Callejón El Sacramento;El Sacramento;El;Sacramento;2;Unknown;-;-;;TRUE
Calle de María Montessori;María Montessori;María;Montessori;2;Female;-;-;https://es.wikiquote.org/wiki/Maria_Montessori;TRUE
Calle Manuel Marraco Ramón;Manuel Marraco Ramón;Manuel;Marraco;-2;Male;-;-;;TRUE
Calle José Pardo Asso;José Pardo Asso;José;Pardo;-2;Male;-;-;;TRUE
Calle Palencia;Palencia;Palencia;;0;Unknown;-;-;;TRUE
Embarcadero de Servando Monterde Máñez;Embarcadero de Servando Monterde Máñez;Embarcadero;de;-2;Male;-;-;;TRUE
Calle de Aben Aire;AbAire;AbAire;;0;Male;-;-;;TRUE
Calle Mosén Pedro Dosset;Mosén Pedro Dosset;Mosén;Pedro;-2;Male;-;-;;TRUE
Callejón del Arpa;Arpa;Arpa;;0;Unknown;-;-;;TRUE
Calle Escobar;Escobar;Escobar;;0;Unknown;-;-;;TRUE
Calle Manifestación;Manifestación;Manifestación;;0;Unknown;-;-;;TRUE
Avenida de César Augusto;César Augusto;César;Augusto;-2;Male;-;-;;TRUE
Avenida de Aben Aire;AbAire;AbAire;;0;Male;-;-;;TRUE
Puente de Santiago;Santiago;Santiago;;-2;Male;-;-;;TRUE
Calle Salduba;Salduba;Salduba;;0;Unknown;-;-;;TRUE
Plaza César Augusto;César Augusto;César;Augusto;-2;Male;-;-;;TRUE
Calle de las Murallas Romanas;Murallas Romanas;Murallas;Romanas;0;Unknown;-;-;;TRUE
Plaza de San Antón;San Antón;San;Antón;-2;Male;-;-;;TRUE
Calle de las Danzas;Danzas;Danzas;;0;Unknown;-;-;;TRUE
Calle de Florencio Jardiel;Florencio Jardiel;Florencio;Jardiel;-2;Male;-;-;;TRUE
Calle de Montecarmelo;Montecarmelo;Montecarmelo;;0;Unknown;-;-;;TRUE
Calle del Juan XXIII;Juan XXIII;Juan;XXIII;-2;Male;-;-;;TRUE
Calle Manuel Escoriaza y Fabro;Manuel Escoriaza y Fabro;Manuel;Escoriaza;-2;Male;-;-;;TRUE
Plaza de la Ciudadanía;Plaza anía;Plaza;anía;2;Unknown;-;-;;TRUE
Calle de Pablo Sarasate;Pablo Sarasate;Pablo;Sarasate;-2;Male;-;-;;TRUE
Calle de las Navas de Tolosa;Navas Tolosa;Navas;Tolosa;0;Unknown;-;-;;TRUE
Calle del Tenor Gayarre;Tenor Gayarre;Tenor;Gayarre;0;Male;-;-;;TRUE
Calle de Doña Blanca de Navarra;Doña Blanca de Navarra;Doña;Blanca;2;Female;-;-;https://es.wikipedia.org/wiki/Blanca_de_Navarra_(1177-1229);TRUE
Patio de Armas;Patio de Armas;Patio;de;0;Unknown;-;-;;TRUE
Patio de Santa Isabel;Patio de Santa Isabel;Patio;de;2;Female;-;-;https://es.wikipedia.org/wiki/Mar%C3%ADa_de_Santa_Isabel;TRUE
Calle de Fuenterrabía;Fuenterrabía;Fuenterrabía;;0;Unknown;-;-;;TRUE
Calle Trovador;Trovador;Trovador;;0;Unknown;-;-;;TRUE
Calle Sádaba;Sádaba;Sádaba;;0;Unknown;-;-;;TRUE
Calle de Escoriaza y Fabro;Escoriaza y Fabro;Escoriaza;y;0;Male;-;-;;TRUE
Calle de Vicente Berdusán;Vicente Berdusán;Vicente;Berdusán;-2;Male;-;-;;TRUE
Paseo San José María Escrivá de Balaguer;San José María Escrivá Balaguer;San;José;-2;Male;-;-;;TRUE
Calle de Hilarión Eslava;Hilarión Eslava;Hilarión;Eslava;-2;Male;-;-;;TRUE
Calle de Matilde de Lerma;Matilde de Lerma;Matilde;de;2;Female;-;-;https://es.wikipedia.org/wiki/Matilde_de_Lerma;TRUE
Calle de Alemania;Alemania;Alemania;;0;Unknown;-;-;;TRUE
Calle de Italia;Italia;Italia;;2;Unknown;-;-;;TRUE
Camino de la Mosquetera;Mosquetera;Mosquetera;;0;Unknown;-;-;;TRUE
Calle de Román Izuzquiza;Román Izuzquiza;Román;Izuzquiza;-2;Male;-;-;;TRUE
Calle de Fuendetodos;Fuendetodos;Fuendetodos;;0;Unknown;-;-;;TRUE
Calle de Hermanos Pinzón;Hermanos Pinzón;Hermanos;Pinzón;0;Male;-;-;;TRUE
Calle de José García Sánchez;José García Sánchez;José;García;-2;Male;-;-;;TRUE
Plaza de Roma;Roma;Roma;;2;Unknown;-;-;;TRUE
Urbanizacion Parque de Roma;Urbanizacion  Roma;Urbanizacion;;2;Unknown;-;-;;TRUE
Calle de San Pedro Arbués;San Pedro Arbués;San;Pedro;-2;Male;-;-;;TRUE
Calle de Joaquín Orús;Joaquín Orús;Joaquín;Orús;-2;Male;-;-;;TRUE
Calle José Pascasio Escoriaza;José Pascasio Escoriaza;José;Pascasio;-2;Male;-;-;;TRUE
Calle de Santander;Santander;Santander;;0;Unknown;-;-;;TRUE
Calle de Pascasio Escoriaza;Pascasio Escoriaza;Pascasio;Escoriaza;-2;Male;-;-;;TRUE
Calle de Asturias;Asturias;Asturias;;0;Unknown;-;-;;TRUE
Calle de Tarragona;Tarragona;Tarragona;;0;Unknown;-;-;;TRUE
Calle de Salamanca;Salamanca;Salamanca;;0;Unknown;-;-;;TRUE
Calle Sebastián Banzo Urrea;Sebastián Banzo Urrea;Sebastián;Banzo;-2;Male;-;-;;TRUE
Calle Jerónimo Borao;Jerónimo Borao;Jerónimo;Borao;-2;Male;-;-;;TRUE
Calle Conde de Aranda;Conde Aranda;Conde;Aranda;0;Male;-;-;;TRUE
Calle Oscar Arnulfo Romero y Galdámez;Oscar Arnulfo Romero y Galdámez;Oscar;Arnulfo;-2;Male;-;-;;TRUE
Calle Marie Curie;Marie Curie;Marie;Curie;2;Female;-;-;https://es.wikiquote.org/wiki/Marie_Curie;TRUE
Avenida de José Anselmo Clavé;José Anselmo Clavé;José;Anselmo;-2;Male;-;-;;TRUE
Plaza del Portillo;Portillo;Portillo;;0;Unknown;-;-;;TRUE
Calle de Benjamín Jarnés;Benjamín Jarnés;Benjamín;Jarnés;-2;Male;-;-;;TRUE
Calle de Fernando Solsona;Fernando Solsona;Fernando;Solsona;-2;Male;-;-;;TRUE
Calle de Agustina de Aragón;Agustina de Aragón;Agustina;de;2;Female;-;-;https://es.wikipedia.org/wiki/Agustina_de_Arag%C3%B3n;TRUE
Calle de Vicente Gómez Salvo;Vicente Gómez Salvo;Vicente;Gómez;-2;Male;-;-;;TRUE
Glorieta del Somontano;Glorieta del Somontano;Glorieta;del;0;Unknown;-;-;;TRUE
Calle de Cariñena;Cariñena;Cariñena;;0;Unknown;-;-;;TRUE
Glorieta de los Zagries;Glorieta de los Zagries;Glorieta;de;0;Unknown;-;-;;TRUE
Calle del General Mayandía;General Mayandía;General;Mayandía;0;Unknown;-;-;;TRUE
Calle de Tomás Crespo de Agüero;Tomás Crespo de Agüero;Tomás;Crespo;-2;Male;-;-;;TRUE
Calle de Juana Francés;Juana Francés;Juana;Francés;2;Female;-;-;https://es.wikipedia.org/wiki/Juana_Franc%C3%A9s;TRUE
Calle Zoel García Galdeano;Zoel García Galdeano;Zoel;García;-2;Male;-;-;;TRUE
Calle Madre Sacramento;Madre Sacramento;Madre;Sacramento;2;Female;-;-;https://es.wikipedia.org/wiki/Mar%C3%ADa_Micaela_del_Sant%C3%ADsimo_Sacramento;TRUE
Calle del Doctor Horno Alcorta;Doctor Horno Alcorta;Doctor;Horno;0;Male;-;-;;TRUE
Calle Martín Cortés;Martín Cortés;Martín;Cortés;-2;Male;-;-;;TRUE
Calle de Vidal de Canellas;Vidal de Canellas;Vidal;de;-2;Male;-;-;;TRUE
Calle del Obispo Tajón;Obispo Tajón;Obispo;Tajón;0;Male;-;-;;TRUE
Calle de Pedro Muñoz Seca;Pedro Muñoz Seca;Pedro;Muñoz;-2;Male;-;-;;TRUE
Calle de Desiderio Escosura;Desiderio Escosura;Desiderio;Escosura;-2;Male;-;-;;TRUE
Calle de Corona de Aragón;Corona de Aragón;Corona;de;2;Unknown;-;-;;TRUE
Calle del Obispo Covarrubias;Obispo Covarrubias;Obispo;Covarrubias;0;Male;-;-;;TRUE
Avenida de Valencia;Valencia;Valencia;;0;Unknown;-;-;;TRUE
Calle de Tomás Bretón;Tomás Bretón;Tomás;Bretón;-2;Male;-;-;;TRUE
Calle Eduardo del Pueyo;Eduardo Pueyo;Eduardo;Pueyo;-2;Male;-;-;;TRUE
Calle Maestro Serrano;Maestro Serrano;Maestro;Serrano;0;Male;-;-;;TRUE
Calle de Toledo;Toledo;Toledo;;0;Unknown;-;-;;TRUE
Calle de Ávila;Ávila;Ávila;;0;Unknown;-;-;;TRUE
Calle Obispo Covarrubias;Obispo Covarrubias;Obispo;Covarrubias;0;Male;-;-;;TRUE
Calle del Alcalde Burriel;AlcalBurriel;AlcalBurriel;;0;Male;-;-;;TRUE
Calle de Luis Antonio Oro Giral;Luis Antonio Oro Giral;Luis;Antonio;-2;Male;-;-;;TRUE
Calle Concepción Arenal;Concepción Arenal;Concepción;Arenal;2;Female;-;-;https://es.wikipedia.org/wiki/Concepci%C3%B3n_Arenal;TRUE
Calle Pamplona Escudero;Pamplona Escudero;Pamplona;Escudero;0;Male;-;-;;TRUE
Calle Juan José Lorente;Juan José Lorente;Juan;José;-2;Male;-;-;;TRUE
Calle Pianista Luis Galve;Pianista Luis Galve;Pianista;Luis;-2;Male;-;-;;TRUE
Calle de Pilar Bayona;Pilar Bayona;Pilar;Bayona;2;Female;-;-;https://es.wikipedia.org/wiki/Pilar_Bayona_Sarri%C3%A1;TRUE
Calle de Menéndez Pelayo;Menéndez Pelayo;Menéndez;Pelayo;-2;Male;-;-;;TRUE
Calle de Pilar Lorengar;Pilar Lorengar;Pilar;Lorengar;2;Female;-;-;https://es.wikipedia.org/wiki/Pilar_Lorengar;TRUE
Calle de San Antonio María Claret;San Antonio María Claret;San;Antonio;-2;Male;-;-;;TRUE
Calle de Pedro Cerbuna;Pedro Cerbuna;Pedro;Cerbuna;-2;Male;-;-;;TRUE
Plaza San Francisco;San Francisco;San;Francisco;-2;Male;-;-;;TRUE
Calle Andrés Giménez Soler;Andrés Giménez Soler;Andrés;Giménez;-2;Male;-;-;;TRUE
Paseo de Fernando El Católico;Fernando El Católico;Fernando;El;-2;Male;-;-;;TRUE
Calle de Lérida;Lérida;Lérida;;2;Unknown;-;-;;TRUE
Calle Fueros de Aragón;Fueros Aragón;Fueros;Aragón;0;Unknown;-;-;;TRUE
Paseo de Teruel;Teruel;Teruel;;0;Unknown;-;-;;TRUE
Avenida Francisco de Goya;Francisco Goya;Francisco;Goya;-2;Male;-;-;;TRUE
Calle Luis López Allué;Luis López Allué;Luis;López;-2;Male;-;-;;TRUE
Calle Cortes de Aragón;Cortes Aragón;Cortes;Aragón;2;Unknown;-;-;;TRUE
Calle Antonio Cánovas;Antonio Cánovas;Antonio;Cánovas;-2;Male;-;-;;TRUE
Calle de la Princesa;Princesa;Princesa;;0;Female;-;-;https://es.wikipedia.org/wiki/Isabel_II_de_Espa%C3%B1a;TRUE
Calle del Carmen;Carmen;Carmen;;2;Female;-;-;https://es.wikipedia.org/wiki/Virgen_del_Carmen#Espa%C3%B1a;TRUE
Calle Benito Pérez Galdós;Benito Pérez Galdós;Benito;Pérez;-2;Male;-;-;;TRUE
Plaza de Mariano Arregui Canela;Mariano Arregui Canela;Mariano;Arregui;-2;Male;-;-;;TRUE
Calle Bernardo Fita;Bernardo Fita;Bernardo;Fita;-2;Male;-;-;;TRUE
Calle Poeta Marco Marcial;Poeta Marco Marcial;Poeta;Marco;-2;Male;-;-;;TRUE
Calle de Calatayud;Calatayud;Calatayud;;0;Unknown;-;-;;TRUE
Calle Gran Vía;Gran Vía;Gran;Vía;0;Unknown;-;-;;TRUE
Paseo de la Gran Vía;Gran Vía;Gran;Vía;0;Unknown;-;-;;TRUE
Calle Ricla;Ricla;Ricla;;0;Unknown;-;-;;TRUE
Calle Eduardo Dato;Eduardo Dato;Eduardo;Dato;-2;Male;-;-;;TRUE
Calle Doctor Cerrada;Doctor Cerrada;Doctor;Cerrada;0;Male;-;-;;TRUE
Calle de Marcial;Marcial;Marcial;;-2;Male;-;-;;TRUE
Calle de Martín Ruiz Anglada;Martín Ruiz Anglada;Martín;Ruiz;-2;Male;-;-;;TRUE
Calle de Luis del Valle;Luis Valle;Luis;Valle;-2;Male;-;-;;TRUE
Calle Baltasar Gracián;Baltasar Gracián;Baltasar;Gracián;-2;Male;-;-;;TRUE
Calle San Juan de la Cruz;San Juan Cruz;San;Juan;-2;Male;-;-;;TRUE
Calle de Félix Latassa;Félix Latassa;Félix;Latassa;-2;Male;-;-;;TRUE
Calle de la Salle;Salle;Salle;;0;Male;-;-;;TRUE
Calle de Santa Teresa de Jesús;Santa Teresa de Jesús;Santa;Teresa;2;Female;-;-;https://es.wikisource.org/wiki/Autor:Santa_Teresa_de_Jes%C3%BAs;TRUE
Calle de Luis Ram de Viú;Luis Ram de Viú;Luis;Ram;-2;Male;-;-;;TRUE
Calle de Mariano Barbasán;Mariano Barbasán;Mariano;Barbasán;-2;Male;-;-;;TRUE
Calle Salazar;Salazar;Salazar;;0;Female;-;-;https://es.wikipedia.org/wiki/Catalina_de_Salazar_y_Palacios;TRUE
Calle Genoveva Torres Morales;Genoveva Torres Morales;Genoveva;Torres;2;Female;-;-;https://es.wikipedia.org/wiki/Genoveva_Torres_Morales;TRUE
Calle de Cosme Blasco;Cosme Blasco;Cosme;Blasco;-2;Male;-;-;;TRUE
Calle de Juan José Rivas;Juan José Rivas;Juan;José;-2;Male;-;-;;TRUE
Calle de Manuel Lasala;Manuel Lasala;Manuel;Lasala;-2;Male;-;-;;TRUE
Puente del Emperador Augusto;Emperador Augusto;Emperador;Augusto;-2;Male;-;-;;TRUE
Calle de Mayoral;Mayoral;Mayoral;;0;Unknown;-;-;;TRUE
Calle Mariano Cerezo;Mariano Cerezo;Mariano;Cerezo;-2;Male;-;-;;TRUE
Calle de Mariano Cerezo;Mariano Cerezo;Mariano;Cerezo;-2;Male;-;-;;TRUE
Calle de La Palma;La Palma;La;Palma;2;Unknown;-;-;;TRUE
Calle Escopetería;Escopetería;Escopetería;;0;Unknown;-;-;;TRUE
Glorieta Padre Juan Bonal;Glorieta Padre Juan Bonal;Glorieta;Padre;-2;Male;-;-;;TRUE
Calle de José Zamoray;José Zamoray;José;Zamoray;-2;Male;-;-;;TRUE
Plaza de José María Forqué;José María Forqué;José;María;-2;Male;-;-;;TRUE
Calle Madre Rafols;Madre Rafols;Madre;Rafols;0;Female;-;-;https://es.wikipedia.org/wiki/Mar%C3%ADa_Rafols_Bruna;TRUE
Plaza de San Pablo;San Pablo;San;Pablo;-2;Male;-;-;;TRUE
Calle de Miguel de Ara;Miguel de Ara;Miguel;de;-2;Male;-;-;;TRUE
Calle Santiago Ramón y Cajal;Santiago Ramón y Cajal;Santiago;Ramón;-2;Male;-;-;;TRUE
Calle Broqueleros;Broqueleros;Broqueleros;;0;Unknown;-;-;;TRUE
Plaza de Díez Gil;Díez Gil;Díez;Gil;-2;Male;-;-;;TRUE
Calle Pedro Echeandía;Pedro Echeandía;Pedro;Echeandía;-2;Male;-;-;;TRUE
Calle del Lirio;Lirio;Lirio;;-2;Unknown;-;-;;TRUE
Calle Diego Castrillo;Diego Castrillo;Diego;Castrillo;-2;Male;-;-;;TRUE
Andador Nuestra Señora de la Fraternidad;Andador Nuestra Señora de la Fraternidad;Andador;Nuestra;2;Female;-;-;https://es.wikipedia.org/wiki/Real;_Pontificia;_Antiqu%C3%ADsima;_Ilustre;_Franciscana_y_Penitencial_Hermandad_y_Cofrad%C3%ADa_del_Se%C3%B1or_Atado_a_la_Columna_y_de_Nuestra_Se%C3%B1ora_de_la_Fraternidad_en_el_Mayor_Dolor;TRUE
Calle de San Martín;San Martín;San;Martín;-2;Male;-;-;;TRUE
Calle del Caballo;Caballo;Caballo;;0;Unknown;-;-;;TRUE
Calle Doncellas;Doncellas;Doncellas;;0;Unknown;-;-;;TRUE
Plaza San Lamberto;San Lamberto;San;Lamberto;-2;Male;-;-;;TRUE
Calle Telesforo Peromarta;Telesforo Peromarta;Telesforo;Peromarta;-2;Male;-;-;;TRUE
Calle de José Camón Aznar;José Camón Aznar;José;Camón;-2;Male;-;-;;TRUE
Calle Arco de San Ildefonso;Arco San Ildefonso;Arco;San;-2;Male;-;-;;TRUE
Calle Morería;Morería;Morería;;0;Unknown;-;-;;TRUE
Plaza Salamero;Salamero;Salamero;;0;Unknown;-;-;;TRUE
Calle Doctor Fleming;Doctor Fleming;Doctor;Fleming;0;Male;-;-;;TRUE
Calle del Carmelo;Carmelo;Carmelo;;-2;Male;-;-;;TRUE
Calle José Luis Albareda;José Luis Albareda;José;Luis;-2;Male;-;-;;TRUE
Calle Santa Ana;Santa Ana;Santa;Ana;2;Female;-;-;https://es.wikipedia.org/wiki/Ana_(madre_de_Mar%C3%ADa);TRUE
Calle José Paricio Frontiñán;José Paricio Frontiñán;José;Paricio;-2;Male;-;-;;TRUE
Calle Elvira de Hidalgo;Elvira Hidalgo;Elvira;Hidalgo;2;Female;-;-;https://es.wikipedia.org/wiki/Elvira_de_Hidalgo;TRUE
Calle Hernán Cortés;Hernán Cortés;Hernán;Cortés;-2;Male;-;-;;TRUE
Puerta del Carmen;Puerta del Carmen;Puerta;del;2;Female;-;-;https://es.wikipedia.org/wiki/Virgen_del_Carmen;TRUE
Paseo de Pamplona;Pamplona;Pamplona;;0;Unknown;-;-;;TRUE
Calle de Pizarro;Pizarro;Pizarro;;0;Male;-;-;;TRUE
Calle Almagro;Almagro;Almagro;;0;Male;-;-;;TRUE
Calle Jose Luis Albareda;Jose Luis Albareda;Jose;Luis;-2;Male;-;-;;TRUE
Calle Doctor Antonio Valcarreres;Doctor Antonio Valcarreres;Doctor;Antonio;-2;Male;-;-;;TRUE
Calle Azoque;Azoque;Azoque;;0;Unknown;-;-;;TRUE
Calle Marqués de Casa Jiménez;Marqués Casa Jiménez;Marqués;Casa;0;Male;-;-;;TRUE
Plaza del Carmen;Carmen;Carmen;;2;Female;-;-;https://es.wikipedia.org/wiki/Virgen_del_Carmen;TRUE
Calle Marceliano Isábal;Marceliano Isábal;Marceliano;Isábal;-2;Male;-;-;;TRUE
Calle Ponciano Ponzano;Ponciano Ponzano;Ponciano;Ponzano;-2;Male;-;-;;TRUE
Plaza Aragón;Aragón;Aragón;;0;Unknown;-;-;;TRUE
Paseo de la Independencia;Independencia;Independencia;;0;Unknown;-;-;;TRUE
Calle de Antón Trillo;Antón Trillo;Antón;Trillo;-2;Male;-;-;;TRUE
Calle de la Torre Nueva;Torre Nueva;Torre;Nueva;0;Unknown;-;-;;TRUE
Callejón de la Sombra;Sombra;Sombra;;0;Unknown;-;-;;TRUE
Calle de Felipe Perena;Felipe Perena;Felipe;Perena;-2;Male;-;-;;TRUE
Calle Condesa de Bureta;Condesa Bureta;Condesa;Bureta;0;Unknown;-;-;https://es.wikipedia.org/wiki/Mar%C3%ADa_de_la_Consolaci%C3%B3n_Azlor;TRUE
Plaza de la Corona;Corona;Corona;;2;Unknown;-;-;;TRUE
Plaza del Ecce Homo;Ecce Homo;Ecce;Homo;0;Male;-;-;;TRUE
Calle del Buen Pastor;BuPastor;BuPastor;;0;Male;-;-;;TRUE
Calle del Olmo;Olmo;Olmo;;-2;Unknown;-;-;;TRUE
Plaza del Justicia;Justicia;Justicia;;0;Unknown;-;-;;TRUE
Calle El Temple;El Temple;El;Temple;0;Unknown;-;-;;TRUE
Calle Ciprés;Ciprés;Ciprés;;0;Unknown;-;-;;TRUE
Calle de Morata;Morata;Morata;;0;Unknown;-;-;;TRUE
Plaza San Felipe;San Felipe;San;Felipe;-2;Male;-;-;;TRUE
Calle Palomeque;Palomeque;Palomeque;;0;Male;-;-;;TRUE
Calle Galo Ponte;Galo Ponte;Galo;Ponte;-2;Male;-;-;;TRUE
Calle Agustines;Agustines;Agustines;;0;Unknown;-;-;;TRUE
Calle Torresecas;Torresecas;Torresecas;;0;Unknown;-;-;;TRUE
Calle de Gil Berges;Gil Berges;Gil;Berges;-2;Male;-;-;;TRUE
Calle del Desengaño;Desengaño;Desengaño;;0;Unknown;-;-;;TRUE
Calle Fuenclara;Fuenclara;Fuenclara;;0;Unknown;-;-;;TRUE
Plaza San Roque;San Roque;San;Roque;-2;Male;-;-;;TRUE
Calle del Teniente Coronel Valenzuela;Teniente Coronel Valenzuela;Teniente;Coronel;0;Male;-;-;;TRUE
Calle de Alfonso I;Alfonso I;Alfonso;I;-2;Male;-;-;;TRUE
Calle de Prudencio;Prudencio;Prudencio;;-2;Male;-;-;;TRUE
Calle Francisco Loscos;Francisco Loscos;Francisco;Loscos;-2;Male;-;-;;TRUE
Calle de Contamina;Contamina;Contamina;;0;Unknown;-;-;;TRUE
Calle del Maestro Luna;Maestro Luna;Maestro;Luna;2;Male;-;-;;TRUE
